rule,question,answer
"Functions are provided by the “environment” in the form of built-ins or user-functions, and cannot be overridden.",Can I define a function that has the same name as a variable in my code?,"No, you cannot. In Blended, functions are provided by the environment and cannot be overridden. Therefore, defining a function with the same name as a variable will result in an error."
"Macros are added to a scope via the macro tag, or the from...import tag.",What is the purpose of the `macro` tag in Blended?,The `macro` tag is used to define a reusable block of code that can be called multiple times within the same scope.
"Macros are added to a scope via the macro tag, or the from...import tag.",How does the `from...import` tag work in Blended?,The `from...import` tag is used to import macros from other files or modules into the current scope.
"Macros are added to a scope via the macro tag, or the from...import tag.",Can macros be defined in a global scope in Blended?,"No, macros can only be defined within a specific scope, either by using the `macro` tag or the `from...import` tag."
"Macros are added to a scope via the macro tag, or the from...import tag.",Can macros be used to create loops or conditional statements in Blended?,"Yes, macros can be used to create loops or conditional statements by defining them with the appropriate logic."
Modules are added to a scope through the use of the import tag.,What is the purpose of the import tag in Blended?,"The import tag in Blended is used to add modules to a scope, allowing the modules to be used within the scope."
Modules are added to a scope through the use of the import tag.,Can a module be imported multiple times in the same scope?,"No, a module cannot be imported multiple times in the same scope. Each import adds the module to the scope once."
"Data is typically referenced and accessed by name. All data names occupy the same namespace. Any rules regarding names in general apply equally to variable names, function names, macro names and module names (i.e. to all data types). At any point in a file, the current namespace consists of the current scope (read-write), and all parent and ancestor scopes (read-only).",What happens if a variable is declared in a child scope and then accessed in a parent scope?,"In Blended, accessing a variable declared in a child scope from a parent scope is not allowed. This is because the current namespace consists of the current scope (read-write) and all parent and ancestor scopes (read-only)."
"Data is typically referenced and accessed by name. All data names occupy the same namespace. Any rules regarding names in general apply equally to variable names, function names, macro names and module names (i.e. to all data types). At any point in a file, the current namespace consists of the current scope (read-write), and all parent and ancestor scopes (read-only).",Can a function be defined within another function in Blended?,"Yes, functions can be defined within another function in Blended. However, the function defined within another function is only accessible within the scope of the parent function."
"Data is typically referenced and accessed by name. All data names occupy the same namespace. Any rules regarding names in general apply equally to variable names, function names, macro names and module names (i.e. to all data types). At any point in a file, the current namespace consists of the current scope (read-write), and all parent and ancestor scopes (read-only).",What happens if a macro is defined in a child scope and then accessed in a parent scope?,"In Blended, accessing a macro defined in a child scope from a parent scope is not allowed. This is because the current namespace consists of the current scope (read-write) and all parent and ancestor scopes (read-only)."
"Data is typically referenced and accessed by name. All data names occupy the same namespace. Any rules regarding names in general apply equally to variable names, function names, macro names and module names (i.e. to all data types). At any point in a file, the current namespace consists of the current scope (read-write), and all parent and ancestor scopes (read-only).",Does all data names occupy same namespace?,"Yes, all data names occupy same namespace"
"Data is typically referenced and accessed by name. All data names occupy the same namespace. Any rules regarding names in general apply equally to variable names, function names, macro names and module names (i.e. to all data types). At any point in a file, the current namespace consists of the current scope (read-write), and all parent and ancestor scopes (read-only).",What happens if a variable is declared in a child scope and then accessed in a sibling scope?,"In Blended, accessing a variable declared in a child scope from a sibling scope is not allowed. This is because the current namespace consists of the current scope (read-write) and all parent and ancestor scopes (read-only)."
"Tags, statements, segments and expressions are assessed top to bottom, left to right. Data names may be referenced or accessed by a tag or expression if and only if it has previously been defined within the current scope or within a parent or ancestor scope.","What happens if a data name is referenced in a tag or expression that has not been defined within the current scope, within a parent scope, or within an ancestor scope?","The reference will result in an error or undefined behavior, as per the rule that data names must be defined within the current scope or within a parent or ancestor scope."
"Tags, statements, segments and expressions are assessed top to bottom, left to right. Data names may be referenced or accessed by a tag or expression if and only if it has previously been defined within the current scope or within a parent or ancestor scope.","How does the rule handle nested scopes, such as when a function or block is defined within another function or block?","Nested scopes are supported, and data names defined within a nested scope are only accessible within that scope and its parent scopes. The rule does not allow access to data names from ancestor scopes unless explicitly passed as arguments."
"Tags, statements, segments and expressions are assessed top to bottom, left to right. Data names may be referenced or accessed by a tag or expression if and only if it has previously been defined within the current scope or within a parent or ancestor scope.",What if a data name is defined in a parent scope and then redefined in a child scope with the same name?,Redefinition or Multiple declarations of data name is not allowed in Blended. 
"Tags, statements, segments and expressions are assessed top to bottom, left to right. Data names may be referenced or accessed by a tag or expression if and only if it has previously been defined within the current scope or within a parent or ancestor scope.",How does the rule handle the use of variables and functions within tags or expressions?,Variables and functions defined within a tag or expression are only accessible within that tag or expression. They are not accessible outside of the tag or expression unless explicitly passed as arguments.
"Tags, statements, segments and expressions are assessed top to bottom, left to right. Data names may be referenced or accessed by a tag or expression if and only if it has previously been defined within the current scope or within a parent or ancestor scope.",What if a data name is defined in a tag or expression and then used in another tag or expression within the same scope?,"The data name can be used in another tag or expression within the same scope, as long as it has been defined within that scope or within a parent or ancestor scope."
"“Block” scope works slightly differently in root templates (i.e. templates that do not extend any other template) and child and descendant templates (i.e. templates that contain the extends tag). In root templates, instances of the “block” scope will always be always evaluated by Blended-Lint as children of the “template” scope that contains it.",What is the difference between block scope in root templates and child templates in Blended?,"In root templates, instances of the block scope are always evaluated as children of the template scope that contains it. In child templates, block scope instances are evaluated as children of the block scope of the template that extends it."
"“Block” scope works slightly differently in root templates (i.e. templates that do not extend any other template) and child and descendant templates (i.e. templates that contain the extends tag). In root templates, instances of the “block” scope will always be always evaluated by Blended-Lint as children of the “template” scope that contains it.",How does the order of evaluation of block scope instances in Blended happens?,"The order of evaluation of block scope instances in Blended is determined by the order in which they are defined in the template. In root templates, the order is determined by the order of the block scope instances in the template. In child templates, the order is determined by the order of the block scope instances in the template that extends it."
"In child and descendant templates, a “block” scope instance will typically be evaluated twice by Blended-Lint. First, it will be evaluated on a stand-alone basis, as a child of the “render” scope. Second, it will be evaluated as a child of the root template’s “template” scope, in the same position as and in replacement of the block statement that shares its name.",What is the purpose of the double evaluation of a block scope in Blended?,The double evaluation of a block scope in Blended is to ensure that the block is evaluated in two different contexts: once as a child of the render scope and once as a child of the root template's template scope. This allows for more flexible and dynamic template rendering.
"In child and descendant templates, a “block” scope instance will typically be evaluated twice by Blended-Lint. First, it will be evaluated on a stand-alone basis, as a child of the “render” scope. Second, it will be evaluated as a child of the root template’s “template” scope, in the same position as and in replacement of the block statement that shares its name.",How does the double evaluation affect the scope of variables within a block?,"The double evaluation of a block scope in Blended does not affect the scope of variables within the block. Variables are scoped to the block itself, and their values are not shared between the two evaluations."
"In child and descendant templates, a “block” scope instance will typically be evaluated twice by Blended-Lint. First, it will be evaluated on a stand-alone basis, as a child of the “render” scope. Second, it will be evaluated as a child of the root template’s “template” scope, in the same position as and in replacement of the block statement that shares its name.",What happens if a block is not defined in the root template?,"If a block is not defined in the root template, it will not be evaluated in the second context. Instead, the block will be evaluated only once as a child of the render scope."
"However, it is permitted for a child template to define a block that is not found in the root or any ancestor; in such a case, only the first evaluation will be made.",Can a child template define a block that is not found in the root or any ancestor?,"Yes, it is permitted for a child template to define a block that is not found in the root or any ancestor."
"However, it is permitted for a child template to define a block that is not found in the root or any ancestor; in such a case, only the first evaluation will be made.","If a child template defines a block that is not found in the root or any ancestor, how many times will that block be evaluated?",Only the first evaluation will be made.
"Some block statement contents will be evaluated by Blended-Lint yet again if invoked by a parent tag inside a child block. If any “block” scope contains a parent tag, then the closest ancestor to contain a block statement with the same name is found, and that block is evaluated as a child of the original “block” scope at the position of the parent tag. If, however, no parent block statement is found, then the parent tag is ignored.",What happens if a parent tag inside a child block does not contain a block statement with the same name?,The parent tag is ignored.
"Some block statement contents will be evaluated by Blended-Lint yet again if invoked by a parent tag inside a child block. If any “block” scope contains a parent tag, then the closest ancestor to contain a block statement with the same name is found, and that block is evaluated as a child of the original “block” scope at the position of the parent tag. If, however, no parent block statement is found, then the parent tag is ignored.",How does the rule handle nested blocks with the same name?,The closest ancestor block with the same name is evaluated as a child of the original block scope.
"Some block statement contents will be evaluated by Blended-Lint yet again if invoked by a parent tag inside a child block. If any “block” scope contains a parent tag, then the closest ancestor to contain a block statement with the same name is found, and that block is evaluated as a child of the original “block” scope at the position of the parent tag. If, however, no parent block statement is found, then the parent tag is ignored.","What if a block statement is invoked by a parent tag inside a child block, and the parent block does not contain a block statement with the same name?",The parent tag is ignored.
"Some block statement contents will be evaluated by Blended-Lint yet again if invoked by a parent tag inside a child block. If any “block” scope contains a parent tag, then the closest ancestor to contain a block statement with the same name is found, and that block is evaluated as a child of the original “block” scope at the position of the parent tag. If, however, no parent block statement is found, then the parent tag is ignored.",Can a block statement be invoked by a parent tag inside a child block if the parent block contains a block statement with the same name?,"Yes, the closest ancestor block with the same name is evaluated as a child of the original block scope."
"Some block statement contents will be evaluated by Blended-Lint yet again if invoked by a parent tag inside a child block. If any “block” scope contains a parent tag, then the closest ancestor to contain a block statement with the same name is found, and that block is evaluated as a child of the original “block” scope at the position of the parent tag. If, however, no parent block statement is found, then the parent tag is ignored.","What if a block statement is invoked by a parent tag inside a child block, and the parent block contains multiple block statements with the same name?",The closest ancestor block with the same name is evaluated as a child of the original block scope.
"Nested blocks are treated in much the same way that parent blocks are. They are evaluated as direct children of the template scope at the position of the outer-most containing block. Then, the contents, as-evaluated, are inserted into the template at the position of the block block declaration. Nested blocks are not evaluated at the position of their containing block, and do not have access to any element of any other block scope, even the scope of a containing block.",What happens if a nested block is defined inside another nested block?,"The nested block is evaluated as a direct child of the template scope at the position of the outer-most containing block. Then, the contents, as-evaluated, are inserted into the template at the position of the block block declaration. Nested blocks are not evaluated at the position of their containing block, and do not have access to any element of any other block scope, even the scope of a containing block."
"Nested blocks are treated in much the same way that parent blocks are. They are evaluated as direct children of the template scope at the position of the outer-most containing block. Then, the contents, as-evaluated, are inserted into the template at the position of the block block declaration. Nested blocks are not evaluated at the position of their containing block, and do not have access to any element of any other block scope, even the scope of a containing block.",How does the scope of a nested block differ from that of a parent block?,"Nested blocks are not evaluated at the position of their containing block, and do not have access to any element of any other block scope, even the scope of a containing block."
"Nested blocks are treated in much the same way that parent blocks are. They are evaluated as direct children of the template scope at the position of the outer-most containing block. Then, the contents, as-evaluated, are inserted into the template at the position of the block block declaration. Nested blocks are not evaluated at the position of their containing block, and do not have access to any element of any other block scope, even the scope of a containing block.",Can a nested block access variables from its parent block?,"No, nested blocks do not have access to any element of any other block scope, even the scope of a containing block."
"Nested blocks are treated in much the same way that parent blocks are. They are evaluated as direct children of the template scope at the position of the outer-most containing block. Then, the contents, as-evaluated, are inserted into the template at the position of the block block declaration. Nested blocks are not evaluated at the position of their containing block, and do not have access to any element of any other block scope, even the scope of a containing block.",What happens if a nested block is defined inside a parent block?,"The nested block is evaluated as a direct child of the template scope at the position of the outer-most containing block. Then, the contents, as-evaluated, are inserted into the template at the position of the block block declaration. Nested blocks are not evaluated at the position of their containing block, and do not have access to any element of any other block scope, even the scope of a containing block."
"The order in which Blended-Lint evaluates blocks is important. First, all referenced templates are evaluated separately, including the root template. Then, the root template is evaluated, with each block being replaced by the block with the same name that is defined in the furthest descendant template.",What happens if a block is defined in multiple descendant templates?,The block is replaced by the block with the same name that is defined in the furthest descendant template.
"The order in which Blended-Lint evaluates blocks is important. First, all referenced templates are evaluated separately, including the root template. Then, the root template is evaluated, with each block being replaced by the block with the same name that is defined in the furthest descendant template.",How does Blended-Lint handle blocks defined in the root template?,"The root template is evaluated first, and each block is replaced by the block with the same name that is defined in the furthest descendant template."
"The order in which Blended-Lint evaluates blocks is important. First, all referenced templates are evaluated separately, including the root template. Then, the root template is evaluated, with each block being replaced by the block with the same name that is defined in the furthest descendant template.",What if a block is defined in a descendant template but not in the root template?,The block is not replaced by any block from the root template.
"The order in which Blended-Lint evaluates blocks is important. First, all referenced templates are evaluated separately, including the root template. Then, the root template is evaluated, with each block being replaced by the block with the same name that is defined in the furthest descendant template.",How does Blended-Lint handle blocks defined in the same template multiple times?,The block is replaced by the block with the same name that is defined in the furthest descendant template.
"The for...else statement’s loop scope (which is coincident with the contents of the template segment that follows the for tag, termed the “loop segment”) is assumed to be cleared upon each iteration; therefore, no value may be accessed at the top of a for statement’s loop segment that is set at the bottom of the loop segment.",What happens to variables set at the bottom of a for loop in Blended?,"Variables set at the bottom of a for loop in Blended are cleared upon each iteration, so they cannot be accessed at the top of the loop segment."
"The for...else statement’s loop scope (which is coincident with the contents of the template segment that follows the for tag, termed the “loop segment”) is assumed to be cleared upon each iteration; therefore, no value may be accessed at the top of a for statement’s loop segment that is set at the bottom of the loop segment.",Can I use a variable set at the bottom of a for loop in the loop segment?,"No, you cannot use a variable set at the bottom of a for loop in the loop segment because it is cleared upon each iteration."
"The for...else statement’s loop scope (which is coincident with the contents of the template segment that follows the for tag, termed the “loop segment”) is assumed to be cleared upon each iteration; therefore, no value may be accessed at the top of a for statement’s loop segment that is set at the bottom of the loop segment.",Can I use a variable set at the bottom of a for loop in the else block?,"Yes, you can use a variable set at the bottom of a for loop in the else block because the else block is executed after the loop, and the loop scope is cleared upon each iteration."
"The import tag adds a module to the current scope. The macros declared inside the imported file, and only those macros, are added as members of the module, accessible through dot notation. Because the imported template is independently evaluated by Blended-Lint prior to importation, it is ensured that all macros accessible via the module will be without conflict amongst themselves. All other contents of the imported template (including any variables set or macros or modules imported) are ignored and discarded upon import. Variable data (i.e. non-macro data) is not imported.",What happens if a macro in the imported file has the same name as a macro in the current scope?,"In Blended, if a macro in the imported file has the same name as a macro in the current scope, the macro in the imported file will overwrite the macro in the current scope."
"The import tag adds a module to the current scope. The macros declared inside the imported file, and only those macros, are added as members of the module, accessible through dot notation. Because the imported template is independently evaluated by Blended-Lint prior to importation, it is ensured that all macros accessible via the module will be without conflict amongst themselves. All other contents of the imported template (including any variables set or macros or modules imported) are ignored and discarded upon import. Variable data (i.e. non-macro data) is not imported.",Can I import a module multiple times in the same scope?,"No, in Blended, a module can only be imported once in the same scope. Importing a module multiple times will result in an error."
"The import tag adds a module to the current scope. The macros declared inside the imported file, and only those macros, are added as members of the module, accessible through dot notation. Because the imported template is independently evaluated by Blended-Lint prior to importation, it is ensured that all macros accessible via the module will be without conflict amongst themselves. All other contents of the imported template (including any variables set or macros or modules imported) are ignored and discarded upon import. Variable data (i.e. non-macro data) is not imported.",What happens if I import a module that contains a macro with the same name as a variable in the current scope?,"In Blended, if a macro in the imported file has the same name as a variable in the current scope, the macro will overwrite the variable."
"The import tag adds a module to the current scope. The macros declared inside the imported file, and only those macros, are added as members of the module, accessible through dot notation. Because the imported template is independently evaluated by Blended-Lint prior to importation, it is ensured that all macros accessible via the module will be without conflict amongst themselves. All other contents of the imported template (including any variables set or macros or modules imported) are ignored and discarded upon import. Variable data (i.e. non-macro data) is not imported.",Can I import a module that contains a variable with the same name as a macro in the current scope?,"Yes, in Blended, a module can contain a variable with the same name as a macro in the current scope. The variable will not overwrite the macro."
"The import tag adds a module to the current scope. The macros declared inside the imported file, and only those macros, are added as members of the module, accessible through dot notation. Because the imported template is independently evaluated by Blended-Lint prior to importation, it is ensured that all macros accessible via the module will be without conflict amongst themselves. All other contents of the imported template (including any variables set or macros or modules imported) are ignored and discarded upon import. Variable data (i.e. non-macro data) is not imported.",What happens if I import a module that contains a variable with the same name as a variable in the current scope?,"In Blended, if a variable in the imported file has the same name as a variable in the current scope, the variable in the imported file will overwrite the variable in the current scope."
"The from...import tag adds macro names to the current scope. Unlike the macro tag declaration, the macros added using from...import are not accessible from inside macros that are defined within the same scope. As mentioned above, if an import is required, a macro will need to contain the import instruction inside the “macro” scope itself.",What happens if a macro defined within the same scope imports a macro from another scope?,The macro from another scope is not accessible within the macro defined within the same scope.
"The from...import tag adds macro names to the current scope. Unlike the macro tag declaration, the macros added using from...import are not accessible from inside macros that are defined within the same scope. As mentioned above, if an import is required, a macro will need to contain the import instruction inside the “macro” scope itself.",Can a macro import a macro from a different file?,"Yes, a macro can import a macro from a different file, but the imported macro is not accessible within the macro that imports it."
"The from...import tag adds macro names to the current scope. Unlike the macro tag declaration, the macros added using from...import are not accessible from inside macros that are defined within the same scope. As mentioned above, if an import is required, a macro will need to contain the import instruction inside the “macro” scope itself.",What if a macro imports a macro that is also imported by another macro in the same scope?,The macro from the other scope is not accessible within the macro that imports it.
"The from...import tag adds macro names to the current scope. Unlike the macro tag declaration, the macros added using from...import are not accessible from inside macros that are defined within the same scope. As mentioned above, if an import is required, a macro will need to contain the import instruction inside the “macro” scope itself.",Can a macro import a macro that is defined in a different scope but not imported by any macro in the same scope?,"Yes, a macro can import a macro that is defined in a different scope but not imported by any macro in the same scope."
"The from...import tag adds macro names to the current scope. Unlike the macro tag declaration, the macros added using from...import are not accessible from inside macros that are defined within the same scope. As mentioned above, if an import is required, a macro will need to contain the import instruction inside the “macro” scope itself.",What if a macro imports a macro that is defined in the same scope but not imported by any macro in the same scope?,The macro from the same scope is not accessible within the macro that imports it.
"When any template file is imported--whether it is imported using the from...import tag or the import tag--that file is evaluated without having any reference to the current namespace that contains the tag. The imported file shares the “built-in” scope and the “user-function” scope of the master template, but it is provided with an empty “application” scope before it is evaluated.",What is the scope of the imported template file in Blended?,"The imported template file shares the 'built-in' scope and the 'user-function' scope of the master template, but it is provided with an empty 'application' scope before it is evaluated."
"When any template file is imported--whether it is imported using the from...import tag or the import tag--that file is evaluated without having any reference to the current namespace that contains the tag. The imported file shares the “built-in” scope and the “user-function” scope of the master template, but it is provided with an empty “application” scope before it is evaluated.",How does the imported template file interact with the current namespace?,The imported template file is evaluated without having any reference to the current namespace that contains the tag.
"When any template file is imported--whether it is imported using the from...import tag or the import tag--that file is evaluated without having any reference to the current namespace that contains the tag. The imported file shares the “built-in” scope and the “user-function” scope of the master template, but it is provided with an empty “application” scope before it is evaluated.",What is the purpose of the 'application' scope in the imported template file?,"The 'application' scope is provided to the imported template file before it is evaluated, but it is empty."
"When any template file is imported--whether it is imported using the from...import tag or the import tag--that file is evaluated without having any reference to the current namespace that contains the tag. The imported file shares the “built-in” scope and the “user-function” scope of the master template, but it is provided with an empty “application” scope before it is evaluated.",Can the imported template file access variables from the master template?,"No, the imported template file does not have access to variables from the master template."
"When any template file is imported--whether it is imported using the from...import tag or the import tag--that file is evaluated without having any reference to the current namespace that contains the tag. The imported file shares the “built-in” scope and the “user-function” scope of the master template, but it is provided with an empty “application” scope before it is evaluated.",How does the 'built-in' scope differ from the 'user-function' scope in the imported template file?,"The 'built-in' scope includes predefined functions and variables that are available to all templates, while the 'user-function' scope includes functions and variables that are defined in the master template."
The include tag makes no modification to any scope of the master template; it neither adds nor modifies any object. The include tag simply renders the referenced template in place.,What happens if I include a template that contains variables that are not defined in the master template?,"The included template will not render those variables, and they will not affect the scope of the master template."
The include tag makes no modification to any scope of the master template; it neither adds nor modifies any object. The include tag simply renders the referenced template in place.,Can I include a template that has a different scope than the master template?,"Yes, the included template will have its own scope, and it will not affect the scope of the master template."
The include tag makes no modification to any scope of the master template; it neither adds nor modifies any object. The include tag simply renders the referenced template in place.,What if I include a template that has a function that modifies a variable in the master template?,The included template will not modify the variable in the master template. The function will only affect the scope of the included template.
The include tag makes no modification to any scope of the master template; it neither adds nor modifies any object. The include tag simply renders the referenced template in place.,Can I include a template that has a loop that modifies a variable in the master template?,The included template will not modify the variable in the master template. The loop will only affect the scope of the included template.
The include tag makes no modification to any scope of the master template; it neither adds nor modifies any object. The include tag simply renders the referenced template in place.,What if I include a template that has a conditional statement that modifies a variable in the master template?,The included template will not modify the variable in the master template. The conditional statement will only affect the scope of the included template.
"An included template shares the “built-in” scope and the “user-function” scope of the template from which it has been referenced (i.e. the master template). The “application” scope of the included template varies depending on whether or not the only keyword is present inside the include tag. If the only keyword is present, then the “application” scope of the included template is populated only by the dictionary passed in using the with keyword (if present). If the only keyword is missing, then the “application” scope for the included template is populated by the master template’s entire namespace at the point of the include template’s evaluation, optionally updated and overwritten by the contents of the dictionary passed into the import tag using the with keyword. Below the level of the “application” scope (starting with the “template” scope), each imported template is to be analyzed as per the rules described herein, as if it were a standalone template.",What is the scope of the 'built-in' scope in Blended?,The 'built-in' scope includes all the built-in variables and functions available in Jinja/Twig.
"An included template shares the “built-in” scope and the “user-function” scope of the template from which it has been referenced (i.e. the master template). The “application” scope of the included template varies depending on whether or not the only keyword is present inside the include tag. If the only keyword is present, then the “application” scope of the included template is populated only by the dictionary passed in using the with keyword (if present). If the only keyword is missing, then the “application” scope for the included template is populated by the master template’s entire namespace at the point of the include template’s evaluation, optionally updated and overwritten by the contents of the dictionary passed into the import tag using the with keyword. Below the level of the “application” scope (starting with the “template” scope), each imported template is to be analyzed as per the rules described herein, as if it were a standalone template.",How does the 'user-function' scope work in Blended?,The 'user-function' scope includes all the user-defined functions and variables available in the template from which the included template was referenced.
"An included template shares the “built-in” scope and the “user-function” scope of the template from which it has been referenced (i.e. the master template). The “application” scope of the included template varies depending on whether or not the only keyword is present inside the include tag. If the only keyword is present, then the “application” scope of the included template is populated only by the dictionary passed in using the with keyword (if present). If the only keyword is missing, then the “application” scope for the included template is populated by the master template’s entire namespace at the point of the include template’s evaluation, optionally updated and overwritten by the contents of the dictionary passed into the import tag using the with keyword. Below the level of the “application” scope (starting with the “template” scope), each imported template is to be analyzed as per the rules described herein, as if it were a standalone template.",What is the 'application' scope in Blended?,"The 'application' scope is populated by the master template's entire namespace at the point of the include template's evaluation, optionally updated and overwritten by the contents of the dictionary passed into the import tag using the with keyword."
"An included template shares the “built-in” scope and the “user-function” scope of the template from which it has been referenced (i.e. the master template). The “application” scope of the included template varies depending on whether or not the only keyword is present inside the include tag. If the only keyword is present, then the “application” scope of the included template is populated only by the dictionary passed in using the with keyword (if present). If the only keyword is missing, then the “application” scope for the included template is populated by the master template’s entire namespace at the point of the include template’s evaluation, optionally updated and overwritten by the contents of the dictionary passed into the import tag using the with keyword. Below the level of the “application” scope (starting with the “template” scope), each imported template is to be analyzed as per the rules described herein, as if it were a standalone template.",What happens if the only keyword is present in the include tag?,"If the only keyword is present in the include tag, the 'application' scope of the included template is populated only by the dictionary passed in using the with keyword."
"An included template shares the “built-in” scope and the “user-function” scope of the template from which it has been referenced (i.e. the master template). The “application” scope of the included template varies depending on whether or not the only keyword is present inside the include tag. If the only keyword is present, then the “application” scope of the included template is populated only by the dictionary passed in using the with keyword (if present). If the only keyword is missing, then the “application” scope for the included template is populated by the master template’s entire namespace at the point of the include template’s evaluation, optionally updated and overwritten by the contents of the dictionary passed into the import tag using the with keyword. Below the level of the “application” scope (starting with the “template” scope), each imported template is to be analyzed as per the rules described herein, as if it were a standalone template.",What happens if the only keyword is missing in the include tag?,"If the only keyword is missing in the include tag, the 'application' scope for the included template is populated by the master template’s entire namespace at the point of the include template’s evaluation, optionally updated and overwritten by the contents of the dictionary passed into the import tag using the with keyword."
"No template containing block tags or an extends tag may be imported with the import tag or from...import tag, nor included with the include tag.",Can I import a template that contains block tags or an extends tag in Blended?,"No, you cannot import a template that contains block tags or an extends tag in Blended."
"No template containing block tags or an extends tag may be imported with the import tag or from...import tag, nor included with the include tag.",Can I import a template using the `from...import` tag in Blended?,"No, you cannot import a template using the `from...import` tag in Blended."
"No template containing block tags or an extends tag may be imported with the import tag or from...import tag, nor included with the include tag.",Can I include a template that contains block tags or an extends tag in Blended?,"No, you cannot include a template that contains block tags or an extends tag in Blended."
"No template containing block tags or an extends tag may be imported with the import tag or from...import tag, nor included with the include tag.",Can I import a template using the `import` tag in Blended?,"No, you cannot import a template using the `import` tag in Blended."
"No template containing block tags or an extends tag may be imported with the import tag or from...import tag, nor included with the include tag.",Can I include a template using the `include` tag in Blended?,"Yes, you can include a template using the `include` tag in Blended."
"The “block”, “super”, “_”, “on”, “off” and “forloop” variable names are treated as reserved keywords that may not be used as variable names, nor accessed within expressions (with the exception of the “forloop” dictionary being referenced inside the “loop” scope). Certain function names are also reserved. Specifically, “super” and “_” are reserved as function names and may not be used by user functions or macros. “True”, “true”, “False” and “false” are similarly reserved.",Can I use the keyword 'block' as a variable name in Blended?,"No, 'block' is a reserved keyword and cannot be used as a variable name."
"The “block”, “super”, “_”, “on”, “off” and “forloop” variable names are treated as reserved keywords that may not be used as variable names, nor accessed within expressions (with the exception of the “forloop” dictionary being referenced inside the “loop” scope). Certain function names are also reserved. Specifically, “super” and “_” are reserved as function names and may not be used by user functions or macros. “True”, “true”, “False” and “false” are similarly reserved.",Can I use the keyword 'super' as a function name in Blended?,"No, 'super' is a reserved function name and cannot be used by user functions or macros."
"The “block”, “super”, “_”, “on”, “off” and “forloop” variable names are treated as reserved keywords that may not be used as variable names, nor accessed within expressions (with the exception of the “forloop” dictionary being referenced inside the “loop” scope). Certain function names are also reserved. Specifically, “super” and “_” are reserved as function names and may not be used by user functions or macros. “True”, “true”, “False” and “false” are similarly reserved.",Can I use the keyword 'on' as a variable name in Blended?,"No, 'on' is a reserved keyword and cannot be used as a variable name."
"The “block”, “super”, “_”, “on”, “off” and “forloop” variable names are treated as reserved keywords that may not be used as variable names, nor accessed within expressions (with the exception of the “forloop” dictionary being referenced inside the “loop” scope). Certain function names are also reserved. Specifically, “super” and “_” are reserved as function names and may not be used by user functions or macros. “True”, “true”, “False” and “false” are similarly reserved.",Can I use the keyword 'off' as a variable name in Blended?,"No, 'off' is a reserved keyword and cannot be used as a variable name."
"The “block”, “super”, “_”, “on”, “off” and “forloop” variable names are treated as reserved keywords that may not be used as variable names, nor accessed within expressions (with the exception of the “forloop” dictionary being referenced inside the “loop” scope). Certain function names are also reserved. Specifically, “super” and “_” are reserved as function names and may not be used by user functions or macros. “True”, “true”, “False” and “false” are similarly reserved.",Can I use the keyword 'forloop' as a variable name in Blended?,"Yes, 'forloop' is a reserved keyword and can be used as a variable name, but it is only accessible within the scope of the 'loop' block."
"If schema and user-function definition files are not provided, then two things are assumed by the lint: (1) any variable that is accessed by a tag or expression that has not previously been set is assumed to belong to the application scope; and (2) any function/macro that is called that has not previously been imported via from...import or declared via macro is assumed to be a function belonging to the user-function scope.",What happens if a variable is accessed in a tag or expression without being set anywhere in the file?,The variable is assumed to belong to the application scope.
"If schema and user-function definition files are not provided, then two things are assumed by the lint: (1) any variable that is accessed by a tag or expression that has not previously been set is assumed to belong to the application scope; and (2) any function/macro that is called that has not previously been imported via from...import or declared via macro is assumed to be a function belonging to the user-function scope.","If a function is called in a tag or expression without being imported or declared, what happens?",The function is assumed to be a function belonging to the user-function scope.
"If schema and user-function definition files are not provided, then two things are assumed by the lint: (1) any variable that is accessed by a tag or expression that has not previously been set is assumed to belong to the application scope; and (2) any function/macro that is called that has not previously been imported via from...import or declared via macro is assumed to be a function belonging to the user-function scope.",What if a variable is accessed in a tag or expression that is set in a user-function scope?,The variable is still assumed to belong to the application scope.
"If schema and user-function definition files are not provided, then two things are assumed by the lint: (1) any variable that is accessed by a tag or expression that has not previously been set is assumed to belong to the application scope; and (2) any function/macro that is called that has not previously been imported via from...import or declared via macro is assumed to be a function belonging to the user-function scope.",What if a function is called in a tag or expression that is declared in a user-function scope?,The function is still assumed to be a function belonging to the user-function scope.
"If schema and user-function definition files are not provided, then two things are assumed by the lint: (1) any variable that is accessed by a tag or expression that has not previously been set is assumed to belong to the application scope; and (2) any function/macro that is called that has not previously been imported via from...import or declared via macro is assumed to be a function belonging to the user-function scope.",What if a variable is accessed in a tag or expression that is set in the application scope but not in the user-function scope?,The variable is still assumed to belong to the application scope.
"With regards to any template inserted via the include tag: FIRST, an isolated semantic analysis is performed on the included template; then, SECOND, semantic analysis is performed on the master template, whereupon reaching the include tag it is determined whether or not the included template’s application scope expectation is satisfied by the values being passed into that template by the master template.",What happens if the included template's scope expectation is not satisfied by the values passed into the master template?,"The included template will not be applied, and the master template will continue to execute as if the include tag were not present."
